group_id,confidence
283,-0.11790230019054616
284,0.48583249754402413
285,0.4959848542871874
286,0.3491663443677543
287,0.7729462429032385
288,0.8343619173362908
289,0.785397347904043
290,0.7372781386364271
291,0.6138469321400389
292,0.7989609831151289
293,0.7989609831151289
294,0.3127324397364745
295,0.4498241928686071
296,0.41183247080030483
297,0.1927366985137604
298,0.23401448260624882
299,0.0672641676953144
300,0.7926315020036552
301,-0.07914030821423493
302,0.8767573852848878
303,0.7497251092321588
304,-0.1866483878030824
305,-0.0204196576605904
306,0.03723444922698474
307,0.09852598512207081
308,0.5949887434946468
309,-0.12166370848270984
310,0.7944926321904647
311,0.6701840660486174
312,0.17833239747787855
313,0.5753425069100876
314,-0.20387598930392903
315,0.4404804804760958
316,-0.05165194468628838
317,0.8532860294765713
318,0.4993923406850944
319,0.558221024317938
320,0.8935582332689261
321,0.5868906533077617
322,0.5883384355956693
323,0.5507341639153718
324,0.5841211350312185
325,0.5302826287693359
326,0.3700862736956847
327,0.3907152768322547
328,0.40709122849030405
329,0.09172901045454447
330,0.536816107545661
331,0.7954265537010549
332,-0.23876651610220534
333,0.8364522573763578
334,0.8511353271992108
335,0.45434950040693467
336,0.34718635132218273
337,-0.016277950267592316
338,0.17460249539491243
339,0.9082916595580317
340,0.1401256052746649
341,0.6156831990535441
342,0.6156831990535441
343,0.4656976283041546
344,0.02265012478002352
345,0.24052149329886074
346,0.19900523610879028
347,0.5384955223894503
348,0.47827632607174786
349,0.5300889315008984
350,0.49444298527641256
351,0.3885507068681917
352,0.6656272712096624
353,0.09879187503241545
354,0.11497817269419461
355,0.5445323519951975
356,0.2225257044345315
357,0.6123472076143187
358,0.6400355609179537
359,-0.06984771492211038
360,0.3372298690830064
361,-0.0686136035049607
362,0.5902306721462698
363,0.5902306721462698
364,0.5902306721462698
365,0.5902306721462698
366,0.6642339004253169
367,0.5208048405945866
368,0.6533420598864333
369,0.5515116790273223
370,0.5115058193336903
371,0.7492225551251562
372,0.5666896211116735
373,0.507775849992112
374,-0.11185690002715012
375,0.643013014679387
376,0.6323441100424749
377,0.025098716295163123
378,0.39034070624795447
379,0.33303623497818036
380,0.17333892327250305
381,0.3964475722865001
382,0.13714608816558355
383,0.8157034153474848
384,0.13501195415733036
385,0.678844270777482
386,0.2423814466420618
387,0.401139828361197
388,0.5358652581238046
389,0.21105090688821232
390,0.6322643614191468
391,0.5645136086627676
392,0.39364486051930314
393,0.23512679037437664
394,0.4091352556936835
395,-0.023653388004711503
396,0.594205709733906
397,0.594205709733906
398,0.6916858295338868
399,-0.3989765337153688
400,0.008639746755432965
401,0.5486707304059305
402,0.4722215600359792
403,0.13315321880152356
404,-0.12148438812347494
405,0.31510202299143747
406,0.1663509606572589
407,0.15589435438672922
408,-0.12688574805795702
409,0.5950709298760948
410,0.4151005578404922
411,0.48867598854583866
412,0.6864014299345607
413,0.2756488895920731
414,0.05933291381385855
415,0.6106992608174248
416,0.14790631528388123
417,-0.33340105939746784
418,0.4959851032746766
419,0.5035913979133215
420,0.02014041400062892
421,-0.1646857276057204
422,0.7110875711649094
423,0.4013001538354848
424,0.19044534114605238
425,0.5158681535243153
426,0.42931774919901167
427,0.46989629581706993
428,0.46989629581706993
429,0.5389354817825576
430,-0.06939411588222848
431,-0.27564379541001305
432,0.08654644987346183
433,0.19406995449057352
434,-0.03692004956792937
435,0.6820053480176274
436,0.2572217681632032
437,-0.1167748571943281
438,0.7418740429579109
439,0.8697604498659169
440,-0.013682254339673232
441,0.36138564784343735
442,0.5715888304870244
443,0.7271301045331192
444,0.7271301045331192
445,0.40714488532048165
446,0.7211829436708882
447,0.4772117922399206
448,0.10102654415592663
449,0.3107890134699149
450,0.0921412817831869
451,0.42365399338273907
452,0.42806044674318866
453,0.1442800735769707
454,0.420107285520104
455,0.45745631126885933
456,-0.07583136592106149
457,-0.01712855526418619
458,0.22263065032542814
459,0.5386632171853766
460,-0.05901042960440863
461,0.6425286840863819
462,0.5866578739863162
463,0.7248116046854162
464,0.7248116046854162
465,0.4720931283888264
466,0.5129609294304988
467,0.0037878124323917385
468,0.6630389729447612
469,0.5814905309604321
470,-0.23480061043000525
471,-0.03257160357663086
472,0.6449659870122421
473,0.6449659870122421
474,0.6449659870122421
475,-0.10370445259060376
476,-0.11650952742359652
477,0.3550132262221538
478,0.19996308366197318
479,0.1524796173897448
480,0.39518725522293907
481,0.2166228367654845
482,-0.33693213409049966
483,0.5635925625237639
484,0.41810390518037804
485,0.816529344955488
486,-0.322544950283985
487,0.7536801236027101
488,0.31193549032518997
489,0.5520728520041811
490,0.6123146657449154
491,0.4626508093775027
492,0.7119636933010005
493,0.7119636933010005
494,0.7119636933010005
495,0.06428000946844617
496,0.19012339371040293
497,0.532248724332152
498,-0.0365780872127653
499,0.736471179265451
500,0.24117287240673735
501,0.7826966566463303
502,0.7186723828124224
503,0.1502058647749951
504,0.026695309021175652
505,0.8175255833016615
506,-0.06491769801709786
507,0.6405857418131289
508,0.16702154491436805
509,0.19695939617504538
510,0.6451208520395084
511,0.5461993876882808
512,0.44748639053277595
513,0.5406213408163775
514,0.28586950572375797
515,0.3495032866466577
516,0.389328053801147
517,0.36147434839858916
518,0.24542800397955253
519,-0.0894937765561247
520,0.6691684615625062
521,0.15306099814986768
522,0.3330999416195065
523,0.3330999416195065
524,0.3330999416195065
525,0.49063733665369935
526,0.33946574551721054
527,0.5685294382580943
528,-0.002994125051494833
529,0.3876033867904679
530,0.7430021487507562
531,0.6434948587532867
532,0.2856360857443812
533,0.3808025067112802
534,0.743388214931934
535,0.8070642022343746
536,0.8110426882441559
537,0.9015606288804761
538,0.5277592016486936
539,0.3678383628423913
540,0.2961076526642658
541,0.7724821239480432
542,0.7147887173925116
543,-0.22566909795295512
544,0.781968216652065
545,0.781968216652065
546,0.16791830871570557
547,0.24597952708375775
548,0.31377637597085656
549,0.2518315679150374
550,0.4671034402215031
551,0.20253455292022715
552,0.13005815438967303
553,-0.09958078661861872
554,0.8327757843937263
555,0.5986436710910411
556,0.37515376385954874
557,0.268782131801102
558,0.7005486644335001
559,0.6693707654562835
560,-0.041176017036519436
561,0.44338849773892586
562,0.17704950470439065
563,0.062388101461306356
564,0.25438119508615675
565,0.27313684675642547
566,0.28718667413602034
567,0.52526015793248
568,0.7882875149125638
569,0.1944066158388998
570,0.6319127720813511
571,0.7813762968261058
572,0.7813762968261058
573,0.06782597621182296
574,0.6746042287792966
575,0.11279699505030258
576,0.5256994798477717
577,0.6992980909991011
578,0.6992980909991011
579,0.6891130202794893
580,0.3859009311371965
581,0.4481261762324885
582,0.7634545575358302
583,0.12541368510186693
584,-0.028319225670739873
585,-0.1098140608952661
586,0.5106857929011805
587,0.24182040215007067
588,-0.08650167334259443
589,0.530680134236471
590,0.679726474083862
591,0.667572617428006
592,0.025858911291845407
593,0.3495605098464324
594,0.31374553215805584
595,-0.02615771918626838
596,0.840313172835579
597,0.840313172835579
598,0.40777897464227286
599,0.7818049109720738
600,0.7252012818476693
601,0.7578542281045719
602,0.005797041342032284
603,0.3696020210537952
604,0.41949030630592243
605,0.7945650372083752
606,0.7781313179606223
607,0.15855584076192558
608,0.5851441401850248
609,0.5473041357767369
610,-0.16579702920788383
611,-0.009999473695717182
612,0.33450735455738656
613,0.17245492068955992
614,0.29730787090273986
615,-0.010216526231284606
616,0.6887342717292966
617,-0.0033079624521831913
618,0.43263690802250887
619,0.6328642646747338
620,0.7240399912297263
621,0.5938875078278733
622,0.45218939657175583
623,0.436386813948418
624,0.6068670564149775
625,0.5769282550355972
626,0.515794487388449
627,0.4625311123428648
628,0.574743924181426
629,-0.03619820850973019
630,-0.14189151233324268
631,-0.020287794766332627
632,0.024608256458625712
633,0.258632744796502
634,0.13469364315834842
635,0.6478610388371433
636,0.34603150965990065
637,0.5103894059221358
638,0.3320552722159526
639,0.005756088474454328
640,0.23778998780695165
641,0.23778998780695165
642,0.3289260310377006
643,0.22198736460767698
644,0.5082497558105236
645,0.6435556959116251
646,0.3709921944854731
647,0.708022287444426
648,0.22222668503557552
649,0.6133593489988687
650,0.803343980779712
651,0.8869259577542898
652,0.011992454257580082
653,0.5989738905848077
654,0.6037968139648129
655,0.34041511172875083
656,0.34695729441085005
657,0.25661768210083236
658,-0.09967703646510694
659,0.377544373944325
660,0.23233979392267018
661,0.7824477360262848
662,0.928349559038082
663,0.554672315198868
664,0.7393546393954366
665,0.7081467308226915
666,0.24566295101189617
667,0.29217522058447915
668,0.3072723792938973
669,0.7995345468546043
670,0.24721365996726868
671,0.6445957924012014
672,0.11321449034893245
673,0.516544876969332
674,0.47240749847876096
675,0.1231495754816764
676,0.2128870563129754
677,0.1774240673651217
678,0.25646685579849915
679,0.4877346653621494
680,-0.10028421548729159
681,0.6757217603434744
682,0.6240212330911216
683,0.6240212330911216
684,0.35128833675638127
685,-0.08026165949828143
686,0.5042867269245568
687,-0.08847789513065892
688,0.7327640110252366
689,0.8411521142173364
690,0.8479293624464
691,0.8479293624464
692,-0.01620108483722738
693,0.17132772528650725
694,-0.09558678208203818
695,0.09319051114151748
696,0.07131142113019028
697,0.9629442952331793
698,0.9629442952331793
699,0.07383399611815727
700,0.0050606765300692975
701,0.22915376905197438
702,0.12811110872547787
703,0.643982331085479
704,0.5139447760777345
705,0.3187226258598598
706,0.47714454876128476
707,-0.015595609505752188
708,0.36723331237275136
709,-0.015398998052265231
710,0.23421143235843095
711,0.5592109278259989
712,0.5468479081248813
713,-0.07964719796060588
714,-0.07964719796060588
715,0.4155637809479499
716,0.10502914515649502
717,0.21960841905506584
718,0.25291322858419796
719,0.03902769980934342
720,-0.08387543000791856
721,0.28019175345029707
722,0.28019175345029707
723,0.26110688435125284
724,0.29678896708275376
725,0.31918081791157776
726,0.1658715644474716
727,0.64188661253821
728,0.6026579259199818
729,0.6974231011575915
730,0.6776187568998576
731,0.6163415479054783
732,0.35083335934951176
733,0.22886332199156317
734,0.8032731521194354
735,0.37935496265953067
736,0.748812574041476
737,-0.018323898377341823
738,0.20702362254844245
739,0.20702362254844245
740,0.20702362254844245
741,0.4932599808431074
742,0.7033361333385351
743,0.10573066145380652
744,0.6427577057496603
745,0.5168166511344948
746,-0.08330285989655553
747,0.2537059434895639
748,0.26031956312969373
749,0.3746757419294785
750,0.24669623589101308
751,0.7575688209072271
752,0.5576730290486411
753,0.5484792483397145
754,0.48211980598571635
755,0.4218237377840402
756,0.0043843550091430886
757,0.4635998689734499
758,0.02215278151152461
759,0.17164317101816154
760,0.49317913442681466
761,0.566575463250114
762,0.16378310667308638
763,0.5555009436030616
764,0.6744309048537426
765,0.016951997310647723
766,0.7884625990565841
767,0.7884625990565841
768,-0.07348772494988395
769,0.5538768539000165
770,0.5610273760432578
771,0.2045278143087001
772,0.2045278143087001
773,0.46584402101429556
774,0.5960549131925297
775,0.6456265925512377
776,0.5521315968241425
777,0.5792049440250163
778,0.37364791391006996
779,0.37638098174247586
780,0.7955022634337476
781,0.6621588368374512
782,0.6740803931071672
783,0.08917145883465505
784,0.6404706009967085
785,0.7564095713240117
786,0.6665014775825611
787,-0.3865191295027899
788,-0.10963430296668407
789,0.3544391199705582
790,0.3544391199705582
791,0.23790313879132985
792,0.13950174188744663
793,0.057262986676384346
794,0.2337222696385604
795,0.5628136652339779
796,-0.23479848643416568
797,0.5646062903176278
798,0.5646062903176278
799,-0.18959318471796924
800,0.09510533862314863
801,0.03928184984996606
802,0.10769394783395028
803,0.1359179526763213
804,0.9107593493705395
805,0.5709097062102695
806,-0.014646643416268486
807,0.0602904440084286
808,-0.011516707429059466
809,0.4543667260446893
810,0.02645649282225557
811,0.06352127866311559
812,0.5211758569486589
813,0.6639602667217139
814,0.06776837524567736
815,0.31690910093497315
816,0.17046366606729413
817,0.22648983377355694
818,0.016307573749518103
819,-0.007556447416399481
820,0.5808682811355272
821,0.25752356355860584
822,0.6393468561342426
823,0.6939799235391568
824,0.7723970590882274
825,-0.05568313560440484
826,0.7267614142412444
827,-0.18759492608437836
828,-0.012295787427144177
829,0.3953345973082477
830,0.6733711788826451
831,0.5407509532218269
832,-0.255678495320382
833,0.1174250984541699
834,0.6818171489284883
835,0.49891493341603355
836,0.09633880718672756
837,0.47323670299561565
838,-0.15634946591148433
839,0.7654944640214569
840,0.7000950493718974
841,0.70477801901016
842,0.7796034025514952
843,0.795582864916987
844,0.795582864916987
845,0.22859661261888084
846,0.8768607272738008
847,0.5445050606264863
848,0.853093252559348
849,0.22641694609176122
850,0.7172725896029988
851,0.46148108819004113
852,0.6504982928106184
853,0.3413124198432774
854,-0.20339163766874457
855,0.5117125976760164
856,-0.0690577267262235
857,0.6943623407596974
858,0.128480654215205
859,-0.18269534594689754
860,-0.3103394570888253
861,0.5669131160420716
862,0.7640067890914859
863,0.7640067890914859
864,0.5364310451659504
865,0.09525419119928916
866,0.8202366605387799
867,0.6855000593215992
868,0.4514121686653644
869,0.3131646554526799
870,0.28550933184477334
871,0.30853479661940714
872,0.37649907918213393
873,0.6394709043285014
874,0.048572613575786586
875,0.3178511485702044
876,0.5094613620506275
877,0.579977824997859
878,0.7070330680948645
879,0.7409305827946705
880,0.7409305827946705
881,0.648173556570799
882,0.14777009847107733
883,-0.18946227952594424
884,0.5846077644205081
885,0.18087330848362068
886,0.6592311856599911
887,0.6592311856599911
888,-0.31455625082068217
889,0.6385843209801174
890,0.3854935763164559
891,0.4981562726504034
892,0.044308691312146375
893,0.7787076692778554
894,0.5530450783439265
895,0.5462696084155283
896,0.5784711816439829
897,-0.13923726423453628
898,-0.024704031504764207
899,0.6275411837697146
900,0.6275411837697146
901,0.7513866953981555
902,-0.09975164874162512
903,0.6302934997849537
904,0.6703639732698947
905,0.8990583761596149
906,0.8736124281595872
907,0.012685617913996874
908,0.06150619639704978
909,0.10550706901802392
910,0.10550706901802392
911,0.40875427618015353
912,0.5309572954983288
913,0.5453398350920201
914,0.39742185084139203
915,0.2936411334529474
916,0.0666056762975633
917,0.6778065181397652
918,0.27213453933949866
919,0.9223990545346659
920,0.2923272384203945
921,0.7408811927722876
922,-0.16614579710003183
923,0.4402457215158836
924,0.7222916159485026
925,0.3965834885801377
926,-0.07129126643033726
927,0.3473423967361508
928,0.17489169644256974
929,0.20818737502421397
930,-0.19067136503333038
931,0.04309859322657562
932,0.6375068088505518
933,0.35200837808420776
934,0.5418965181392882
935,0.7083910259643874
936,0.7083910259643874
937,0.6820498771816974
938,0.21935404403350695
939,0.6431881533163019
940,0.5626280772486736
941,0.16263880756180016
942,0.7458076757605512
943,0.5374345965859755
944,0.4964546205150721
945,0.4227888266814115
946,0.5968724858724422
947,0.8448789847890212
948,0.08243499621663472
949,0.8862632935216002
950,0.7418815160855854
951,0.2873804860233206
952,0.6288733125227723
953,0.5489471434871674
954,-0.003192823896169421
955,0.27567924216384304
956,0.22172787524620202
957,0.13314725031014726
958,0.4128163354667506
959,0.5537052632811812
960,0.7413204833512494
961,0.7413204833512494
962,0.1575081941054533
963,0.28231129301266455
964,0.43571385706225646
965,0.25948426856331364
966,0.49878501060179986
967,0.6137139769363991
968,0.6585384182972435
969,-0.15840354626662867
970,0.5388214260758383
971,0.2213049642411556
972,0.16280744352942494
973,0.48422408796382005
974,0.7425746798240523
975,0.83958009262375
976,0.83958009262375
977,0.9085417193183098
978,0.12528834411979783
979,0.7610875693762887
980,0.5595278619301485
981,0.3732308501995135
982,0.6219133007209531
983,0.0002963528733966169
984,0.7074443660890218
985,0.5725609718993414
986,0.3087090237605783
987,0.7724252045406821
988,0.6472713723618067
989,0.6472713723618067
990,0.0417528913501879
991,0.5407971755280869
992,0.31608483899166073
993,0.6144069440908615
994,0.19710934839475203
995,0.4888903731584048
996,0.30208035387766186
997,0.5523530420466521
998,0.5523530420466521
999,0.5523530420466521
1000,0.5523530420466521
1001,0.575077336345182
1002,0.3234775401671457
1003,0.3404209679479071
1004,0.37900775161439326
1005,0.4502784659850686
1006,-0.38381206084806274
1007,0.6267302886786896
1008,0.7854214223007179
1009,0.7854214223007179
1010,0.37970128342006054
1011,0.48716315095689755
1012,0.0927345901743352
1013,0.22654005059230475
1014,-0.2218257233389968
1015,0.18909880450951286
1016,-0.07269451307573499
1017,0.36939447434123984
1018,-0.0894126986429733
1019,0.48761227788300077
1020,0.6732021943617735
1021,0.7571301729224028
1022,0.74192552212669
1023,0.8692860472323334
1024,0.4345384376907916
1025,0.3205653362151415
1026,-0.0233766478726831
1027,0.36310805938499674
1028,0.1447054749295027
1029,0.513959453396505
1030,0.07536840767014977
1031,0.7328985831227901
1032,0.23380052125165268
1033,0.038466921033729326
1034,0.3592504650857141
1035,0.27275796664620844
1036,0.46620732258396225
1037,-0.05755749428021277
1038,-0.05770234181566686
1039,0.13118261531336486
1040,0.18413930563477343
1041,0.589261476885343
1042,0.623890031737267
1043,0.6019253858806385
1044,0.5179198811661495
1045,0.6088222924018123
1046,-0.00036846768273199326
1047,0.5816835365604094
1048,0.3368080547306732
1049,0.25563658923263216
1050,0.07694325540327411
1051,0.8863431088439708
1052,0.7752134125202846
1053,0.47157592580385765
1054,0.47157592580385765
1055,0.686489251881276
1056,0.6108882559680462
1057,0.7904310037760047
1058,0.18463413814111776
1059,0.5320193891282332
1060,0.33183382205200074
1061,0.13892604186870827
1062,0.04900030513226874
1063,0.8833678208479847
1064,0.24967626219627265
1065,0.4095201420409393
1066,0.5717113536589827
1067,0.3049959609576655
1068,-0.06971684224608192
1069,0.2365962122824772
1070,0.7717535397538362
1071,0.6401711745280007
1072,0.6103191629910684
1073,0.6103191629910684
1074,0.4723794241273841
1075,0.6751108202876973
1076,0.6956664084519919
1077,0.10023999713083753
1078,0.23872401231445886
1079,0.45991015716851286
1080,0.7473628008927934
1081,0.8584726369869111
1082,0.8584726369869111
1083,0.14464615104552886
1084,0.6414636484468287
1085,0.5072761730270084
1086,0.44305080590862445
1087,0.5760015935869811
1088,0.3718698107180847
1089,0.3718698107180847
1090,0.1860169992503476
1091,0.7317173502340488
1092,0.19310411384566625
1093,0.8155706626818235
1094,0.8839626072278736
1095,0.23013540152835216
1096,0.5839504968116608
1097,0.27116921618552964
1098,0.4308102066443942
1099,0.2099979581579335
1100,0.6927296445723756
1101,0.12273146490276059
1102,0.5782031128201619
1103,0.44496904705721463
1104,0.44496904705721463
1105,0.5435231028921549
1106,0.40580845664884535
1107,-0.17520990158053962
1108,0.5269109332696599
1109,0.5269109332696599
1110,0.006702249822079069
1111,0.6520375965409838
1112,0.6520375965409838
1113,0.6520375965409838
1114,-0.03134293590080913
1115,0.11263647310081136
1116,0.6434475244495891
1117,-0.08322833841258803
1118,-0.12427775726681642
1119,0.1803991893057191
1120,0.0120123486914409
1121,-0.017257478417803004
1122,0.37342629943336614
1123,0.3479086811364791
1124,0.26623574374856696
1125,0.4751885364171511
1126,0.8359562075484974
1127,0.8359562075484974
1128,0.5581488662046749
1129,0.06304419466551121
1130,-0.12589772545094605
1131,-0.12589772545094605
1132,0.07392016225944877
1133,0.5781394996063122
1134,0.5660132429945184
1135,0.5660132429945184
1136,0.13562071761473715
1137,-0.07529236169379361
1138,0.6775006134207515
1139,0.6775006134207515
1140,0.713549307025594
1141,0.5859576530806117
1142,-0.09353498619581896
1143,0.47472121756889574
1144,0.63586417961857
1145,0.671223379459606
1146,0.8214370218948499
1147,0.754765371799461
1148,0.10945564552388735
1149,0.24870792177096057
1150,-0.032569002114139385
1151,0.21641630285398103
1152,-0.051211976157413665
1153,0.3171617573058384
1154,-0.1311836340803822
1155,0.5769818569281405
1156,0.7347130261059389
1157,0.3918788545504381
1158,0.4326656473522475
1159,0.5234784218475951
1160,0.5019904244145668
1161,0.07266571323936646
1162,0.6520632420882656
1163,0.5697623007313641
1164,0.8644756148649587
1165,0.7891338386832002
1166,0.8050427180373073
1167,-0.28695785997460976
1168,-0.09004147145234216
1169,0.6866625545665676
1170,0.6807234468267123
1171,0.6892757282375244
1172,0.453600162443779
1173,0.3894299795264816
1174,0.13378397620777976
1175,0.17134236500556327
1176,0.04480043484539046
1177,0.26194617651289404
1178,0.5719816202764735
1179,0.13091564908562647
1180,0.45138378727323336
1181,0.5013219107181754
1182,-0.2999544713328845
1183,0.6744762962579027
1184,0.7164859993863313
1185,0.3917075083146937
1186,0.5593987897040797
1187,0.03757300231526107
1188,0.6417925096150805
1189,-0.5091551894466239
1190,-0.17832506433086676
1191,0.06657801672733983
1192,0.173934477981737
1193,-0.1053675288470668
1194,0.7342167955240843
1195,0.5639670546808117
1196,-0.08079448431261944
1197,0.5754576178747307
1198,-0.22690034164790185
1199,-0.22463735031884316
1200,0.23088359793816288
1201,0.7857028031555238
1202,0.492212744236588
1203,0.20491323935388078
1204,0.37183802051709836
1205,0.7082822729158568
1206,-0.07225585065272677
1207,0.4782886985607496
1208,-0.20764564353593565
1209,-0.16740298507995055
1210,0.08927377168209355
1211,0.4029837581099613
1212,0.6849107861070023
1213,0.29370959726337686
1214,0.4489782560946682
1215,0.2091741858063179
1216,0.0500209311352837
1217,-0.28933888352366693
1218,0.46829701253936934
1219,0.5534987849273947
1220,0.01964797121717954
1221,0.4282738679096172
1222,-0.24284681379961223
1223,-0.00855123615104953
1224,0.010671628448864719
1225,0.2716294486202584
1226,-0.20571709461915644
1227,0.7318528084467486
1228,-0.008544006879214394
1229,0.33184596226649615
1230,0.5363042491199941
1231,0.13802040980673252
1232,0.19009918465756775
1233,0.4702648647663418
1234,0.41145514742015493
1235,0.6928076782413813
1236,0.4988695155026994
1237,0.5862277335444769
1238,0.022054423849250188
1239,0.4417245224805772
1240,0.09691965190257469
